 
                                                                                                                                                                                                                                                                
 
                                                          exercise_    index_                   last_                            best_              strike_
 optionid          issuer              date    cp_flag      style       flag       exdate        date     secid    best_bid      offer    volume     price
129372872    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      158.50     161.80         7    3200000
134592297    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105      154.40     157.60         0    3205000
134286496    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      150.30     153.50         3    3210000
134592298    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105      146.40     149.80         0    3215000
134286497    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      143.10     144.80      1303    3220000
129372873    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      139.10     140.80         1    3225000
134286498    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105      135.20     136.90         0    3230000
135184127    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105      131.30     133.00         0    3235000
134286499    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      127.50     129.10        13    3240000
135184128    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105      123.70     125.30         0    3245000
129372874    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      119.90     121.50         8    3250000
135184129    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105      116.10     117.80         0    3255000
134286500    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105      112.50     114.10         0    3260000
135184130    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105      108.80     110.40         0    3265000
134370198    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105      105.60     106.80       290    3270000
129391258    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105      102.00     103.30         0    3275000
134370199    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105       98.50      99.70         0    3280000
135184131    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       95.10      96.30         1    3285000
134370200    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200903    108105       91.70      92.90         0    3290000
135184132    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       88.40      89.50         1    3295000
129372875    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       85.10      86.30      2194    3300000
135184133    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200904    108105       81.80      83.00         0    3305000
134370201    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       78.60      79.80         2    3310000
135184134    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200901    108105       75.50      76.70         0    3315000
134370202    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       72.40      73.30         3    3320000
129634545    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       69.40      70.30        41    3325000
134370203    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       66.50      67.30       938    3330000
135184135    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       63.60      64.40      2907    3335000
134463730    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       60.80      61.60      1295    3340000
135184136    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       58.00      58.80      1579    3345000
129372876    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       55.30      56.10     11411    3350000
135184137    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       52.60      53.50      2728    3355000
134463731    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       50.10      50.90      4995    3360000
135184138    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       47.50      48.40      5167    3365000
134463732    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       45.10      46.00      4670    3370000
129705262    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       42.70      43.60       774    3375000
134463733    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       40.40      41.30       113    3380000
135184139    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       38.20      39.20       103    3385000
134463734    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       36.10      37.00       398    3390000
135184140    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       34.00      34.90         5    3395000
129372877    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       32.00      32.90      3612    3400000
135184141    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       30.10      31.00        85    3405000
134463735    CBOE S&P 500 INDEX    20200908       C           E          1       20200918    20200908    108105       28.20      29.10        51    3410000
